Cmax	sigma3x	sigma3y	t
27456.261362556685	2.4154800077400918	2.4868180936600144	0.36587304666666665
13728.130681278342	3.416004586587106	3.516891875208798	0.7317460933333333
9152.087120852228	4.183734098072704	4.3072952874007235	1.0976191400000002
6864.065340639171	4.8309600154801835	4.973636187320029	1.4634921866666666
5491.252272511337	5.401177495598564	5.56069430510023	1.8293652333333332
4576.043560426114	5.916693502857187	6.091435412587821	2.1952382800000003
3922.3230517938123	6.390759397328656	6.579502231680128	2.561111326666667
3432.0326703195856	6.832009173174212	7.033783750417596	2.926984373333333
3050.6957069507425	7.246440023220277	7.460454280980041	3.2928574200000003
2745.6261362556684	7.638418467059837	7.864009302483578	3.6587304666666665
2496.023760232426	8.011240874278641	8.24784253853716	4.024603513333333
2288.021780213057	8.367468196145408	8.614590574801447	4.390476560000001
2112.020104812053	8.709137022765056	8.966350149442789	4.756349606666666
1961.1615258969061	9.037898613565492	9.304821289706084	5.122222653333334
1830.4174241704459	9.355113843074339	9.63140506179251	5.4880957
1716.0163351597928	9.661920030960367	9.947272374640058	5.853968746666666
1615.0741977974521	9.959279208480163	10.253413671857391	6.219841793333334
1525.3478534753713	10.24801375976132	10.550675625626393	6.5857148400000005
1445.0663875029836	10.528833253881904	10.839788761232466	6.951587886666666
1372.8130681278342	10.802354991197127	11.12138861020046	7.317460933333333
