Cmax	sigma3x	sigma3y	t
21533.374479728936	2.566021302795785	3.3813834414662427	0.8866318687499999
10766.687239864468	3.628902127752078	4.781998322505371	1.7732637374999998
7177.791493242978	4.444479269746383	5.856727920491634	2.6598956062499997
5383.343619932234	5.13204260559157	6.762766882932485	3.5465274749999995
4306.674895945787	5.737798064763947	7.561003233110699	4.43315934375
3588.895746621489	6.285442860961403	8.282664056288443	5.319791212499999
3076.1963542469903	6.7890542260916185	8.946299673471408	6.20642308125
2691.671809966117	7.257804255504156	9.563996645010741	7.093054949999999
2392.597164414326	7.698063908387356	10.144150324398726	7.979686818749999
2153.3374479728936	8.114471841347273	10.692873317411971	8.8663186875
1957.5794981571757	8.51052986543256	11.214780147664197	9.75295055625
1794.4478733107444	8.888958539492766	11.713455840983269	10.639582424999999
1656.41342151761	9.251921381163111	12.191751380211425	11.52621429375
1538.0981771234951	9.601172562225143	12.65197833127726	12.4128461625
1435.5582986485956	9.938157771741535	13.096041755940277	13.299478031249999
1345.8359049830585	10.26408521118314	13.52553376586497	14.186109899999998
1266.6690870428783	10.57997686901206	13.94180108987987	15.07274176875
1196.298582207163	10.886706383256234	14.345994967516113	15.959373637499999
1133.335498933102	11.18502754585941	14.739108710713131	16.84600550625
1076.6687239864468	11.475596129527894	15.122006466221398	17.732637375
