Cmax	sigma3x	sigma3y	t
10973.716183209874	3.1249393171377955	4.690801824423839	1.6646131849999999
5486.858091604937	4.419331563889188	6.633795558504651	3.3292263699999998
3657.9053944032917	5.412553667852254	8.124707088138873	4.993839554999999
2743.4290458024684	6.249878634275591	9.381603648847678	6.6584527399999995
2194.743236641975	6.987576738681884	10.488951748391738	8.323065925
1828.9526972016458	7.654506804148898	11.490070954354811	9.987679109999998
1567.6737404585535	8.26781229531461	12.410695076913546	11.652292294999999
1371.7145229012342	8.838663127778377	13.267591117009301	13.316905479999999
1219.3017981344306	9.374817951413387	14.072405473271516	14.981518664999998
1097.3716183209874	9.88192579196668	14.833617817652584	16.64613185
997.6105621099888	10.364251207575487	15.557629617528441	18.310745034999997
914.4763486008229	10.825107335704509	16.249414176277746	19.975358219999997
844.1320140930671	11.267128940653745	16.912926501000182	21.639971404999997
783.8368702292768	11.692452279188949	17.551373296248137	23.304584589999997
731.5810788806583	12.102837933183459	18.167397346352896	24.969197774999998
685.8572614506171	12.499757268551182	18.763207297695356	26.633810959999998
645.5127166594043	12.884454878204657	19.34067139093952	28.298424145
609.6508990672153	13.257994691667566	19.90138667551395	29.963037329999995
577.564009642625	13.621294688100651	20.446731116839736	31.627650514999996
548.6858091604937	13.975153477363769	20.977903496783476	33.2922637
