Cmax	sigma3x	sigma3y	t
76820.66884286795	0.4262692039556891	4.741391777124202	1.4228158800000001
38410.334421433974	0.6028356894561185	6.705340555733316	2.8456317600000003
25606.889614289317	0.7383199189531938	8.212331456568407	4.268447640000001
19205.167210716987	0.8525384079113782	9.482783554248403	5.691263520000001
15364.13376857359	0.953166916759643	10.602074321608246	7.1140794000000005
12803.444807144659	1.044142042753811	11.613990524582235	8.536895280000001
10974.38126326685	1.127802305232224	12.544543510597226	9.959711160000001
9602.583605358494	1.205671378912237	13.410681111466632	11.382527040000001
8535.629871429772	1.2788076118670673	14.224175331372603	12.805342920000001
7682.066884286795	1.3479815808868343	14.993597294905914	14.228158800000001
6983.697167533451	1.4137750092045005	15.72541750879737	15.650974680000001
6401.722403572329	1.4766398379063876	16.424662913136814	17.073790560000003
5909.282218682151	1.5369354720134543	17.095331169484634	18.49660644
5487.190631633425	1.5949533157350522	17.740663566465994	19.919422320000002
5121.377922857864	1.6509335279214765	18.36333139064682	21.3422382
4801.291802679247	1.7050768158227565	18.965567108496806	22.765054080000002
4518.862873109879	1.7575529528572638	19.54925910951811	24.187869960000004
4267.814935714886	1.8085070683683555	20.11602166719995	25.610685840000002
4043.19309699305	1.858064382786377	20.667247608219117	27.033501720000004
3841.0334421433977	1.906333833519286	21.20414864321649	28.456317600000002
