Cmax	sigma3x	sigma3y	t
198931.3594774495	1.6039649213759146	0.4905972179004414	0.17090254800000002
99465.67973872475	2.2683489453805135	0.693809239217313	0.34180509600000003
66310.45315914982	2.7781487373813034	0.849739307455504	0.512707644
49732.839869362375	3.2079298427518292	0.9811944358008828	0.6836101920000001
39786.271895489896	3.5865745977216505	1.0970087287976635	0.85451274
33155.22657957491	3.9288956226943297	1.2017128530850951	1.025415288
28418.765639635643	4.243692293631939	1.2979982324647337	1.196317836
24866.419934681187	4.536697890761027	1.387618478434626	1.3672203840000001
22103.484386383276	4.811894764127744	1.4717916537013245	1.538122932
19893.135947744948	5.072182438560786	1.5514046223073246	1.70902548
18084.669043404498	5.319749821095808	1.627126894967994	1.8799280280000001
16577.613289787456	5.556297474762607	1.699478614911008	2.050830576
15302.412267496113	5.783177768066427	1.7688734247400215	2.2217331240000004
14209.382819817822	6.001487196192475	1.8356467042879316	2.392635672
13262.090631829964	6.212129428389806	1.900074854624101	2.5635382200000003
12433.209967340594	6.4158596855036585	1.9623888716017657	2.7344407680000002
11701.844675144088	6.613316790618422	2.022784149037683	2.905343316
11051.742193191638	6.805046836141541	2.0814277176519385	3.076245864
10470.07155144471	6.9915210012617734	2.138463694810228	3.247148412
9946.567973872474	7.173149195443301	2.194017457595327	3.41805096
