Cmax	sigma3x	sigma3y	t
106872.09810288354	1.1090915537050274	0.9194901395739619	0.07372946500000001
53436.04905144177	1.5684923171630978	1.3003554258538268	0.14745893000000002
35624.03270096119	1.9210029212626134	1.5926036388006999	0.221188395
26718.024525720884	2.218183107410055	1.8389802791479237	0.29491786000000003
21374.41962057671	2.4800041073553	2.056042456728148	0.368647325
17812.016350480593	2.716708384607923	2.252281665476692	0.44237679
15267.44258612622	2.93438043230574	2.432742242288773	0.5161062550000001
13359.012262860442	3.1369846343261956	2.6007108517076536	0.5898357200000001
11874.677566987062	3.3272746611150823	2.758470418721885	0.6635651850000001
10687.209810288356	3.5072554433628462	2.907683127119844	0.73729465
9715.645282080324	3.678440541791881	3.049603791398348	0.811024115
8906.008175240297	3.842005842525227	3.1852072776013998	0.88475358
8220.930623298736	3.998886466067499	3.315268845517459	0.958483045
7633.72129306311	4.149840604529003	3.4404170728027164	1.0322125100000001
7124.806540192238	4.29549311691888	3.561169997571887	1.1059419750000001
6679.506131430221	4.43636621482011	3.6779605582958474	1.1796714400000001
6286.594006051973	4.57290162440623	3.791154967177369	1.2534009050000001
5937.338783493531	4.705476951489293	3.9010662775614806	1.3271303700000001
5624.847268572818	4.834418001734728	4.0079645979850085	1.400859835
5343.604905144178	4.9600082147106	4.112084913456296	1.4745893
