Cmax	sigma3x	sigma3y	t
15288.499014093795	3.0679670806680353	4.07285299200391	1.743115195
7644.249507046898	4.338760654394926	5.759883938843769	3.48623039
5096.166338031266	5.313874859665801	7.054388313909691	5.229345585
3822.124753523449	6.1359341613360705	8.14570598400782	6.97246078
3057.69980281876	6.860182945105308	9.10717615248415	8.715575974999998
2548.083169015633	7.514953895292804	9.976411627777354	10.45869117
2184.071287727685	8.117077925980459	10.775756143367685	12.201806365
1911.0623767617244	8.677521308789853	11.519767877687539	13.94492156
1698.7221126770885	9.203901242004106	12.218558976011732	15.688036754999999
1528.84990140938	9.701763761328527	12.879492029763906	17.431151949999997
1389.8635467357997	10.17529567573789	13.508125200753332	19.174267144999998
1274.0415845078164	10.627749719331602	14.108776627819381	20.91738234
1176.038385699523	11.061712620784165	14.684880300097022	22.660497534999998
1092.0356438638426	11.479281689760839	15.23922048277578	24.40361273
1019.2332676062534	11.882185410139886	15.774091809582192	26.146727924999997
955.5311883808622	12.271868322672141	16.29141196801564	27.88984312
899.3234714172823	12.649552329512165	16.792803083645044	29.632958314999996
849.3610563385442	13.01628196318478	17.279651816531306	31.376073509999998
804.6578428470419	13.372958466741462	17.753154604042315	33.119188705
764.42495070469	13.720365890210616	18.2143523049683	34.86230389999999
