Cmax	sigma3x	sigma3y	t
40403.00256857726	2.500832566363944	1.7567898226807301	0.662584569
20201.50128428863	3.536711332576203	2.4844759934741134	1.325169138
13467.667522859087	4.331569066165217	3.042849231102943	1.987753707
10100.750642144316	5.001665132727888	3.5135796453614603	2.650338276
8080.600513715452	5.592031618735033	3.928301465693914	3.312922845
6733.833761429543	6.125763719726613	4.303238650882326	3.975507414
5771.857509796751	6.61658104121043	4.648028976622471	4.638091983
5050.375321072158	7.073422665152406	4.968951986948227	5.300676552
4489.2225076196955	7.502497699091832	5.2703694680421895	5.9632611209999995
4040.300256857726	7.908326956434257	5.555457209874441	6.62584569
3673.000233507024	8.294323286130771	5.826612677346976	7.288430258999999
3366.9168807147717	8.663138132330435	6.085698462205886	7.951014828
3107.9232745059426	9.0168800493754	6.334195785888662	8.613599397
2885.9287548983757	9.357258645020485	6.573305617042637	9.276183966
2693.533504571817	9.68568288118071	6.804017726029148	9.938768535
2525.187660536079	10.003330265455777	7.027159290722921	10.601353104
2376.6472099163093	10.311196823103028	7.24343000092277	11.263937673
2244.6112538098478	10.610133997728608	7.4534279804223385	11.926522241999999
2126.4738193988032	10.900876431495906	7.657669302106042	12.589106810999999
2020.150128428863	11.184063237470067	7.856602931387828	13.25169138
