Cmax	sigma3x	sigma3y	t
153106.03738384866	1.1141488186143131	0.9911046817661199	0.1011041125
76553.01869192433	1.575644369786323	1.401633682685117	0.202208225
51035.34579461623	1.9297623610328316	1.716643664438303	0.3033123375
38276.509345962164	2.2282976372286263	1.9822093635322398	0.40441645
30621.20747676973	2.4913124954726875	2.2161774412473405	0.5055205625
25517.672897308115	2.7290961031297556	2.4277007520104963	0.606624675
21872.29105483552	2.947760697569884	2.6222165111849653	0.7077287875
19138.254672981082	3.151288739572646	2.803267365370234	0.8088329
17011.781931538742	3.342446455842939	2.9733140452983595	0.9099370124999999
15310.603738384865	3.523247919207034	3.1341481940372917	1.011041125
13918.730671258969	3.695213591961412	3.2871223573828128	1.1121452375
12758.836448654058	3.859524722065663	3.433287328876606	1.21324935
11777.387491065281	4.017120694011534	3.5734787494601647	1.3143534625
10936.14552741776	4.1687631571337045	3.708374153596439	1.415457575
10207.069158923245	4.3150798196899025	3.838531926828384	1.5165616874999999
9569.127336490541	4.456595274457253	3.9644187270644795	1.6176658
9006.23749316757	4.593753261803945	4.08642928896589	1.7187699125
8505.890965769371	4.726933109358969	4.204901048055351	1.8198740249999998
8058.212493886773	4.856462108405019	4.320125150288556	1.9209781375
7655.301869192433	4.982624990945375	4.432354882494681	2.02208225
