Cmax	sigma3x	sigma3y	t
29068.20486664182	3.4270800049406596	1.2745296202683212	1.5722892575
14534.10243332091	4.846623022324734	1.8024570746296908	3.144578515
9689.401622213942	5.935876690160621	2.2075500580562	4.7168677725
7267.051216660455	6.854160009881319	2.5490592405366423	6.28915703
5813.640973328365	7.66318385537763	2.84993487025696	7.8614462875
4844.700811106971	8.39459731979947	3.121947231720591	9.433735545
4152.600695234546	9.067201416194994	3.3720884138155656	11.0060248025
3633.5256083302274	9.693246044649468	3.6049141492593817	12.57831406
3229.80054073798	10.281240014821979	3.8235888608049633	14.1506033175
2906.8204866641827	10.837378539233587	4.030416545397399	15.722892575
2642.5640787856205	11.366338502917497	4.227136534624168	17.2951818325
2422.3504055534854	11.871753380321241	4.4151001161124	18.86747109
2236.015758972448	12.356512682930928	4.595381897975079	20.4397603475
2076.300347617273	12.822959215551496	4.768853168339151	22.012049605
1937.8803244427882	13.273023785255607	4.936231993547271	23.5843388625
1816.7628041651137	13.708320019762638	5.098118481073285	25.15662812
1709.8944039201072	14.130212847812633	5.255020247344656	26.7289173775
1614.90027036899	14.539869066974202	5.407371223889072	28.301206635
1529.905519296938	14.938295412965207	5.555545815298881	29.8734958925
1453.4102433320913	15.32636771075526	5.69986974051392	31.44578515
