Cmax	sigma3x	sigma3y	t
241966.94695569342	0.5930870300289871	0.9675097342802296	0.41685566099999993
120983.47347784671	0.8387517215345726	1.36826538794709	0.8337113219999999
80655.6489852311	1.027256869320334	1.675776016590822	1.2505669830000001
60491.736738923355	1.1861740600579742	1.9350194685604591	1.6674226439999997
48393.38939113868	1.3261829157182743	2.163417534743352	2.0842783049999998
40327.82449261555	1.4527605966337427	2.3699051701623013	2.5011339660000003
34566.7067079562	1.5691607872745967	2.559790147939671	2.917989627
30245.868369461678	1.6775034430691451	2.73653077589418	3.3348452879999995
26885.216328410374	1.7792610900869614	2.902529202840689	3.751700949
24196.69469556934	1.8755058655962786	3.059534418709815	4.1685566099999996
21996.995177790304	1.967047146632396	3.2088667696239757	4.585412271
20163.912246307777	2.054513738640668	3.351552033181644	5.0022679320000005
18612.842073514876	2.138405697582164	3.4884059564579077	5.419123593
17283.3533539781	2.2191284669077778	3.620089944045315	5.835979254
16131.129797046226	2.297016190153885	3.747149088160892	6.252834914999999
15122.934184730839	2.3723481201159484	3.8700389371209183	6.669690575999999
14233.349820923138	2.4453604699933873	3.989144828250663	7.086546237
13442.608164205187	2.5162551646037175	4.104796163841271	7.503401898
12735.102471352284	2.5852064286210275	4.217277158619411	7.9202575589999995
12098.34734778467	2.6523658314365486	4.326835069486704	8.337113219999999
