Cmax	sigma3x	sigma3y	t
15303.987324493435	2.1373320454158713	3.8115790292268206	0.9368442449999999
7651.993662246718	3.0226439659217537	5.390386757189445	1.8736884899999997
5101.329108164478	3.7019676953054006	6.601848535684912	2.810532735
3825.996831123359	4.274664090831743	7.623158058453641	3.7473769799999994
3060.7974648986874	4.779219744038556	8.522949810963826	4.684221224999999
2550.664554082239	5.235372922167967	9.33642373589856	5.62106547
2186.283903499062	5.654849061339404	10.084490213803159	6.557909714999999
1912.9984155616794	6.045287931843507	10.78077351437889	7.494753959999999
1700.4430360548263	6.411996136247614	11.43473708768046	8.431598204999998
1530.3987324493437	6.758837379580598	12.053271214090252	9.368442449999998
1391.2715749539486	7.088728447047291	12.641577498732442	10.305286695
1275.3322770411196	7.403935390610801	13.203697071369824	11.24213094
1177.2297941918027	7.706260282439253	13.742843630360557	12.178975184999999
1093.141951749531	7.9971642357189525	14.261622829979181	13.115819429999998
1020.2658216328957	8.277851417211105	14.762182102948909	14.052663674999998
956.4992077808397	8.549328181663485	15.246316116907282	14.989507919999998
900.2345484996138	8.81244578026708	15.715542937891406	15.926352164999997
850.2215180274131	9.06793189776526	16.171160271568333	16.863196409999997
805.4730170786019	9.31641439475887	16.61428780371857	17.800040654999997
765.1993662246718	9.558439488077113	17.045899621927653	18.736884899999996
