Cmax	sigma3x	sigma3y	t
131932.72259438783	1.019112091904733	0.9645693297394662	0.3758649825
65966.36129719391	1.4412421419500894	1.364107027966679	0.751729965
43977.574198129274	1.7651539217868009	1.670683086531413	1.1275949475
32983.18064859696	2.038224183809466	1.9291386594789324	1.50345993
26386.544518877563	2.278803914190996	2.156842590308856	1.8793249125000002
21988.787099064637	2.4963046158669506	2.3627026794000674	2.255189895
18847.53179919826	2.696317153278725	2.5520105687708856	2.6310548775
16491.59032429848	2.8824842839001787	2.728214055933358	3.00691986
14659.191399376423	3.057336275714199	2.893707989218399	3.3827848425000004
13193.272259438781	3.222715401437802	3.0502360431187014	3.7586498250000004
11993.883872217075	3.380012428162188	3.199114551030405	4.1345148075
10994.393549532319	3.5303078435736017	3.341366173062826	4.51037979
10148.670968799062	3.6744609028078843	3.477804177115577	4.8862447725
9423.76589959913	3.813168286625988	3.609087957675263	5.262109755
8795.514839625854	3.9470041598656334	3.735760950343403	5.6379747375
8245.79516214924	4.076448367618932	3.8582773189578647	6.01383972
7760.748387905167	4.2019067992673875	3.9770212297470495	6.3897047025
7329.595699688211	4.323726425850269	4.092321083900037	6.765569685000001
6943.8275049677795	4.442206620753066	4.204460232373095	7.1414346675
6596.636129719391	4.557607828381992	4.313685180617712	7.517299650000001
