Cmax	sigma3x	sigma3y	t
8381.81525204664	4.027942179956103	4.603997786233198	1.7652048425
4190.90762602332	5.696370459348571	6.511036110426694	3.530409685
2793.93841734888	6.976600505633711	7.974358083690534	5.2956145275
2095.45381301166	8.055884359912206	9.207995572466396	7.06081937
1676.363050409328	9.006752523820538	10.294852018275977	8.8260242125
1396.96920867444	9.866403054326188	11.277445353174677	10.591229055
1197.4021788638056	10.656933303511224	12.181033179064958	12.3564338975
1047.72690650583	11.392740918697141	13.022072220853389	14.12163874
931.31280578296	12.083826539868308	13.811993358699596	15.8868435825
838.181525204664	12.737471572125106	14.559119346869917	17.652048425
761.9832047315126	13.359172888160582	15.269733192562406	19.4172532675
698.48460433722	13.953201011267423	15.948716167381068	21.18245811
644.755019388203	14.522952064435927	16.599950090386493	22.9476629525
598.7010894319028	15.071179611131084	17.226582325550318	24.712867795
558.787683469776	15.600152982456382	17.831206752056993	26.4780726375
523.863453252915	16.11176871982441	18.415991144932793	28.24327748
493.04795600274343	16.60763106183967	18.982769172749357	30.0084823225
465.65640289148	17.08911137804571	19.533108331280083	31.773687165
441.14817116034936	17.557392912853576	20.06836108647549	33.5388920075
419.090762602332	18.013505047641075	20.589704036551954	35.30409685
