Cmax	sigma3x	sigma3y	t
12331.89149476588	2.71792758512483	3.2845270469956196	0.81398845
6165.94574738294	3.8437300524314897	4.645022695842458	1.6279769
4110.630498255293	4.707588668729191	5.688967724230583	2.44196535
3082.97287369147	5.43585517024966	6.569054093991239	3.2559538
2466.378298953176	6.077470838260966	7.344425751018852	4.0699422499999995
2055.3152491276464	6.657535741390723	8.045415311509693	4.8839307
1761.6987849665543	7.1909604717226365	8.690041740815769	5.69791915
1541.486436845735	7.687460104862979	9.290045391684917	6.5119076
1370.2101660850976	8.15378275537449	9.85358114098686	7.32589605
1233.189149476588	8.59484168439564	10.386586504933064	8.139884499999999
1121.0810449787164	9.014346007215797	10.893543828658487	8.95387295
1027.6576245638232	9.415177337458381	11.377935448461166	9.7678614
948.6070380589138	9.79962727116559	11.842530683591027	10.58184985
880.8493924832771	10.16955382559898	12.28957488744996	11.3958383
822.1260996510587	10.526488273386208	12.72091855318186	12.20982675
770.7432184228675	10.87171034049932	13.138108187982478	13.0238152
725.4053820450516	11.20630251624961	13.542451944961002	13.83780365
685.1050830425488	11.531190157294468	13.935068087527375	14.6517921
649.0469207771515	11.847171679420676	14.316921475179978	15.46578055
616.594574738294	12.154941676521933	14.688851502037704	16.279768999999998
