Cmax	sigma3x	sigma3y	t
16094.823320147714	3.40664364601698	2.152249401118937	1.5592147349999999
8047.411660073857	4.817721646369343	3.0437402926717723	3.1184294699999997
5364.9411067159035	5.900479878183097	3.7278053132976874	4.677644205
4023.7058300369285	6.81328729203396	4.304498802237874	6.236858939999999
3218.9646640295427	7.6174867676117	4.812575965435155	7.796073675
2682.4705533579518	8.344538668236082	5.271912831952075	9.35528841
2299.2604743068164	9.013131892779283	5.694316674748408	10.914503145
2011.8529150184643	9.635443292738685	6.0874805853435445	12.473717879999999
1788.3137022386347	10.219930938050942	6.4567482033568115	14.032932615
1609.4823320147714	10.772753097954054	6.8060102002691885	15.59214735
1463.1657563770648	11.298558768286624	7.1382037187786285	17.151362085
1341.2352766789759	11.800959756366193	7.455610626595375	18.71057682
1238.063332319055	12.28282834294782	7.76004557332099	20.269791554999998
1149.6302371534082	12.746493362225948	8.052979869876463	21.82900629
1072.9882213431808	13.19387410748708	8.33562608741853	23.388221025
1005.9264575092321	13.62657458406792	8.608997604475748	24.947435759999998
946.7543129498655	14.045951581367271	8.87395161348573	26.506650495
894.1568511193174	14.453164939108031	9.131220878015316	28.06586523
847.0959642183008	14.849215389642964	9.381437640773381	29.625079964999998
804.7411660073857	15.2349735352234	9.62515193087031	31.1842947
