Cmax	sigma3x	sigma3y	t
90448.77353932898	0.3891312208546579	2.728987369529774	0.6920609099999999
45224.38676966449	0.5503146500754574	3.8593709495338833	1.3841218199999998
30149.591179776322	0.6739950453315734	4.726744777239311	2.0761827299999998
22612.193384832244	0.7782624417093158	5.457974739059548	2.7682436399999997
18089.75470786579	0.870123861998499	6.102201268006912	3.46030455
15074.795589888161	0.9531729340801802	6.684626569848028	4.1523654599999995
12921.253362761281	1.0295444377523761	7.220221910812107	4.84442637
11306.096692416122	1.1006293001509149	7.7187418990677665	5.536487279999999
10049.863726592106	1.1673936625639738	8.18696210858932	6.22854819
9044.877353932896	1.2305409665827327	8.629815793545674	6.9206091
8222.615776302633	1.2906022537878208	9.05102716234922	7.6126700099999995
7537.3977949440805	1.3479900906631468	9.453489554478622	8.304730919999999
6957.597964563766	1.4030325696753714	9.839503890933193	8.99679183
6460.626681380641	1.4559957069351928	10.210935749613865	9.68885274
6029.918235955264	1.5070987378594505	10.5693226341992	10.38091365
5653.048346208061	1.5565248834186316	10.915949478119096	11.072974559999999
5320.516090548763	1.6044291258093084	11.251903175547753	11.765035469999999
5024.931863296053	1.6509439502263723	11.57811284860165	12.45709638
4760.46176522784	1.6961836674820612	11.895380161979173	13.14915729
4522.438676966448	1.740247723996998	12.204402536013824	13.8412182
