Cmax	sigma3x	sigma3y	t
214261.6135297219	0.968307796077697	0.8505048045305441	0.212475343
107130.80676486094	1.3693940177646802	1.2027954294305736	0.424950686
71420.53784324064	1.6771583001716148	1.473117533528339	0.637426029
53565.40338243047	1.936615592155394	1.7010096090610882	0.849901372
42852.32270594438	2.1652020551727347	1.9017865581204676	1.062376715
35710.26892162032	2.371860014349304	2.0833027948853795	1.274852058
30608.801932817412	2.561901620986631	2.2502242016534204	1.4873274010000002
26782.701691215236	2.7387880355293603	2.405590858861147	1.699802744
23806.84594774688	2.904923388233091	2.551514413591632	1.912278087
21426.16135297219	3.06205811170338	2.689532343232814	2.12475343
19478.32850270199	3.2115136411656913	2.820805319022376	2.337228773
17855.13446081016	3.3543166003432296	2.946235067056678	2.549704116
16481.66257920938	3.491283409189665	3.066538682763354	2.762179459
15304.400966408706	3.62307601786491	3.1822975843584373	2.9746548020000003
14284.107568648127	3.7502399682117282	3.2939909438161923	3.1871301450000002
13391.350845607618	3.873231184310788	3.4020192181221764	3.399605488
12603.62432527776	3.992435321337391	3.506721144174735	3.612080831
11903.42297387344	4.108182053294041	3.6083862882917206	3.824556174
11276.927027880098	4.220755829345272	3.7072644939444563	4.037031517000001
10713.080676486095	4.330404110345469	3.803573116240935	4.24950686
