Cmax	sigma3x	sigma3y	t
50707.13675339509	4.839814600009	0.6302431740273662	1.633422045
25353.568376697545	6.844531446704044	0.8912984443025679	3.26684409
16902.378917798364	8.382804786429231	1.091613198538872	4.900266135
12676.784188348773	9.679629200018	1.2604863480547324	6.53368818
10141.42735067902	10.82215444411608	1.4092665794804207	8.167110225
8451.189458899182	11.855076219694316	1.5437741902391466	9.80053227
7243.876679056441	12.80494582328336	1.667466703972413	11.433954315000001
6338.392094174386	13.689062893408089	1.7825968886051358	13.06737636
5634.1263059327885	14.519443800027002	1.8907295220820983	14.700798405
5070.71367533951	15.30483758896522	1.9930039097003522	16.33422045
4609.7397048541	16.051849083113854	2.090280134931435	17.967642495
4225.594729449591	16.765609572858462	2.183226397077744	19.60106454
3900.5489810303925	17.450199704071686	2.2723740799668426	21.234486585
3621.9383395282207	18.108928048740044	2.3581540275633492	22.867908630000002
3380.475783559673	18.74452134456637	2.440921317068892	24.501330675000002
3169.196047087193	19.359258400036	2.5209726961094647	26.13475272
2982.7727501997115	19.955066804243593	2.5985591763393634	27.768174765
2817.0631529663942	20.53359434011213	2.6738953329077035	29.40159681
2668.796671231321	21.096262746911957	2.747166305441607	31.035018855
2535.356837669755	21.64430888823216	2.8185331589608413	32.6684409
