Cmax	sigma3x	sigma3y	t
9319.0062375149	4.015996496728345	3.8524710267878692	1.0192503225
4659.50311875745	5.679476712116063	5.448216774732808	2.038500645
3106.3354125049673	6.955909975352112	6.67267555308363	3.0577509674999996
2329.751559378725	8.03199299345669	7.7049420535757385	4.07700129
1863.80124750298	8.980041164085591	8.61438709724609	5.0962516125
1553.1677062524836	9.837142225789258	9.436588264486263	6.115501934999999
1331.2866053592718	10.62532799644982	10.192680269962354	7.1347522575
1164.8757796893624	11.358953424232126	10.896433549465616	8.15400258
1035.4451375016556	12.047989490185035	11.557413080363608	9.1732529025
931.90062375149	12.699696004918518	12.182583064457216	10.192503225
847.1823852286274	13.319553539029666	12.777200911570567	11.211753547499999
776.5838531262418	13.911819950704224	13.34535110616726	12.231003869999999
716.8466336549925	14.479881291037797	13.890281824323065	13.250254192499998
665.6433026796359	15.026482957241884	14.414626674713421	14.269504515
621.2670825009934	15.55388755025621	14.920556128496004	15.288754837499999
582.4378898446812	16.06398598691338	15.409884107151477	16.30800516
548.1768375008764	16.55837774812146	15.884144963078107	17.3272554825
517.7225687508278	17.03843013634819	16.344650324198422	18.346505805
490.4740125007843	17.505322886852227	16.792531888686696	19.3657561275
465.950311875745	17.960082328171183	17.22877419449218	20.38500645
