Cmax	sigma3x	sigma3y	t
6178.979465865539	6.4468779671176994	4.527265533933528	2.478923025
3089.4897329327696	9.117262256062137	6.402520318553068	4.95784605
2059.6598219551797	11.166320189244214	7.841453924128313	7.436769075
1544.7448664663848	12.893755934235399	9.054531067867057	9.9156921
1235.7958931731077	14.41565737712083	10.123273486067252	12.394615125
1029.8299109775899	15.79156145342967	11.089490488225987	14.87353815
882.7113522665055	17.056835833775075	11.978018721942167	17.352461175
772.3724332331924	18.234524512124274	12.805040637106137	19.8313842
686.5532739850598	19.340633901353094	13.581796601800585	22.310307225
617.8979465865539	20.386818173248034	14.31647065960827	24.78923025
561.7254059877762	21.381875286138587	15.015241102365518	27.268153275
514.9149554887949	22.332640378488428	15.682907848256626	29.7470763
475.3061127588876	23.24454907710191	16.32328802023819	32.225999325
441.35567613325276	24.12200856729611	16.939476526929457	34.70492235
411.93196439103593	24.968651001678378	17.534024016783384	37.183845375
386.1862166165962	25.787511868470798	18.109062135734113	39.6627684
363.4693803450317	26.581158813893534	18.666393991626276	42.141691425
343.2766369925299	27.351786768186415	19.207560955659204	44.62061445
325.2094455718705	28.101289560004986	19.733892952990963	47.099537475
308.94897329327694	28.83131475424166	20.246546972134503	49.5784605
