Cmax	sigma3x	sigma3y	t
57670.92372047597	1.3176239122193496	2.282147097492044	0.33072848374999997
28835.461860237985	1.8634016067677006	3.2274433766036426	0.6614569674999999
19223.641240158657	2.2821915612315875	3.9527947232020635	0.9921854512499999
14417.730930118993	2.635247824438699	4.564294194984088	1.3229139349999999
11534.184744095193	2.946296636501681	5.10303604464605	1.6536424187499998
9611.820620079328	3.227506257827139	5.590095906829163	1.9843709024999998
8238.703388639424	3.486105193244399	6.037993675231825	2.31509938625
7208.865465059496	3.7268032135354012	6.454886753207285	2.6458278699999997
6407.880413386219	3.952871736658049	6.846441292476132	2.97655635375
5767.092372047597	4.166692662114911	7.216782783617198	3.3072848374999997
5242.811247315996	4.3700641316317625	7.569025638779735	3.63801332125
4805.910310039664	4.564383122463175	7.905589446404127	3.9687418049999996
4436.224901575075	4.750760577284327	8.228398378158879	4.299470288749999
4119.351694319712	4.930097244145509	8.539012545035817	4.6301987725
3844.7282480317313	5.103135468590204	8.83871770218228	4.96092725625
3604.432732529748	5.270495648877398	9.128588389968176	5.2916557399999995
3392.407277675057	5.432702564919951	9.409533536156463	5.62238422375
3203.9402066931093	5.590204820303102	9.682330129810929	5.9531127075
3035.311774761893	5.743389478956852	9.947648572262485	6.28384119125
2883.5461860237983	5.892593273003362	10.2060720892921	6.614569674999999
