Cmax	sigma3x	sigma3y	t
12098.911275365359	5.1961835300058885	2.960132981342987	1.5929654433333333
6049.4556376826795	7.3485132207140325	4.186260208643157	3.1859308866666667
4032.970425121787	9.000053879422799	5.127100720846389	4.778896329999999
3024.7278188413397	10.392367060011777	5.920265962685974	6.371861773333333
2419.7822550730716	11.619019596657985	6.619058568722036	7.9648272166666665
2016.4852125608934	12.72799825836831	7.2508153750738344	9.557792659999999
1728.4158964807657	13.747809387045312	7.831775716313743	11.150758103333333
1512.3639094206699	14.697026441428065	8.372520417286314	12.743723546666667
1344.3234750405954	15.588550590017665	8.880398944028961	14.336688989999999
1209.8911275365358	16.431775095072492	9.360762398028548	15.929654433333333
1099.9010250332144	17.233791110853964	9.817650428670788	17.522619876666667
1008.2426062804467	18.000107758845598	10.254201441692778	19.115585319999997
930.6854827204123	18.735106154157705	10.672911246424228	20.70855076333333
864.2079482403828	19.442338488079628	11.075803435475157	22.301516206666665
806.5940850243574	20.124732275550073	11.464545739300698	23.89448165
756.1819547103349	20.784734120023554	11.840531925371948	25.487447093333333
711.7006632567859	21.424413544309115	12.204940947951648	27.080412536666667
672.1617375202977	22.045539662142097	12.558780625929469	28.673377979999998
636.7848039665979	22.64963889938612	12.902920525115853	30.266343423333335
604.9455637682679	23.23803919331597	13.238117137444071	31.859308866666666
