Cmax	sigma3x	sigma3y	t
30277.417459087363	3.3541366729580666	1.3397465779859576	1.5735462275
15138.708729543681	4.743465572950268	1.8946877807306843	3.147092455
10092.472486362454	5.809535133093406	2.3205091423382176	4.720638682500001
7569.354364771841	6.708273345916133	2.6794931559719153	6.29418491
6055.483491817473	7.500077606559218	2.995764420999324	7.8677311375
5046.236243181227	8.21592337630368	3.281695500705466	9.441277365000001
4325.345351298195	8.874211499968629	3.544636265200646	11.0148235925
3784.6771823859203	9.486931145900536	3.7893755614613687	12.58836982
3364.1574954541516	10.0624100188742	4.019239733957872	14.1619160475
3027.7417459087364	10.606711470046786	4.236650673852027	15.735462275
2752.4924962806695	11.124412839772905	4.443436713342041	17.3090085025
2523.1181215906136	11.619070266186812	4.641018284676435	18.882554730000003
2329.0321122374894	12.093511759264498	4.830524983055785	20.456100957500002
2162.6726756490975	12.55003025862292	5.012872679926268	22.029647185
2018.4944972724911	12.990515475270147	5.188816184677989	23.6031934125
1892.3385911929602	13.416546691832266	5.358986311943831	25.17673964
1781.0245564169038	13.829459785363907	5.523916652595911	26.7502858675
1682.0787477270758	14.230396718850805	5.6840633421920534	28.323832095
1593.5482873203875	14.620342800247943	5.839819943395223	29.8973783225
1513.8708729543682	15.000155213118436	5.991528841998648	31.47092455
