Cmax	sigma3x	sigma3y	t
55540.374244236045	1.307483206313327	2.685365877904182	0.53344096125
27770.187122118023	1.8490604829433668	3.797680844466027	1.0668819225
18513.458081412013	2.2646273433777435	4.651190137441845	1.6003228837499999
13885.093561059011	2.614966412626654	5.370731755808364	2.133763845
11108.074848847207	2.923621328755982	6.004660647452152	2.66720480625
9256.729040706006	3.2026667027257574	6.577776173546239	3.2006457674999997
7934.339177748006	3.45927540729842	7.104810292153106	3.73408672875
6942.546780529506	3.6981209658867336	7.595361688932054	4.26752769
6171.152693804004	3.922449618939982	8.056097633712547	4.80096865125
5554.037424423604	4.134624934369959	8.491872525074841	5.3344096125
5049.124931294186	4.336431215032144	8.906351041831503	5.867850573749999
4628.364520353003	4.529254686755487	9.30238027488369	6.4012915349999995
4272.336480325849	4.714197742170763	9.682224366164899	6.93473249625
3967.169588874003	4.892154196985138	10.047719073250873	7.4681734575
3702.6916162824027	5.063860683497392	10.400377323596558	8.00161441875
3471.273390264753	5.229932825253308	10.741463511616727	8.53505538
3267.0808378962374	5.390891363351096	11.07204715802844	9.06849634125
3085.576346902002	5.5471814488301	11.39304253339808	9.6019373025
2923.177591801897	5.699187166696334	11.705238488216711	10.135378263749999
2777.018712211802	5.847242657511964	12.009321294904304	10.668819225
