Cmax	sigma3x	sigma3y	t
33175.8886531332	1.9910250007064372	1.9374422010290797	0.407975541
16587.9443265666	2.815734559022945	2.739957037009305	0.815951082
11058.629551044398	3.448556460363409	3.3557483289104404	1.223926623
8293.9721632833	3.9820500014128744	3.8748844020581594	1.631902164
6635.177730626641	4.45206724648116	4.332252463977834	2.039877705
5529.314775522199	4.876995316855289	4.745744798655995	2.447853246
4739.412664733313	5.267757005981434	5.125990243484553	2.855828787
4146.98608164165	5.63146911804589	5.47991407401861	3.263804328
3686.209850348133	5.973075002119312	5.812326603087239	3.6717798690000003
3317.5888653133206	6.296173880570697	6.126730190181712	4.07975541
3015.9898775575634	6.6034828755603465	6.425768833813775	4.487730951
2764.6573877610995	6.897112920726818	6.711496657820881	4.895706492
2551.9914348564	7.178742730777785	6.985547199058157	5.303682032999999
2369.7063323666566	7.449733401144833	7.249244922928019	5.711657574
2211.7259102088797	7.711206669618642	7.503681378825068	6.119633115
2073.493040820825	7.964100002825749	7.749768804116319	6.527608656
1951.5228619490117	8.209206381158118	7.988278838372061	6.935584197
1843.1049251740665	8.447203677068835	8.219871111027915	7.343559738000001
1746.0994027964844	8.678676772142357	8.445114763236772	7.751535279
1658.7944326566603	8.90413449296232	8.664504927955669	8.15951082
