Cmax	sigma3x	sigma3y	t
33149.13654604501	2.0966611956661874	1.92719146823728	0.317628965
16574.568273022505	2.9651266986125115	2.725460311670879	0.63525793
11049.712182015002	3.631523717151948	3.337993538900231	0.952886895
8287.284136511253	4.193322391332375	3.85438293647456	1.27051586
6629.827309209001	4.688276959295583	4.309331128636185	1.5881448249999999
5524.856091007501	5.13575009287584	4.72063573382647	1.90577379
4735.590935149287	5.547244107292068	5.098869353761277	2.223402755
4143.642068255626	5.930253397225023	5.450920623341758	2.54103172
3683.237394005001	6.289983586998562	5.781574404711839	2.858660685
3314.9136546045006	6.630224859997107	6.094314526873848	3.1762896499999997
3013.5578678222737	6.9538384985226696	6.391770999317183	3.4939186149999997
2762.4280455037506	7.263047434303896	6.675987077800462	3.81154758
2549.933580465001	7.559619448250075	6.948587656366243	4.129176545
2367.7954675746437	7.844987850326675	7.210890192857736	4.44680551
2209.9424364030006	8.120333893454474	7.463980461436005	4.764434475
2071.821034127813	8.38664478266475	7.70876587294912	5.08206344
1949.949208590883	8.64475557086551	7.946013984331488	5.399692405
1841.6186970025005	8.895380095837536	8.176380935012636	5.71732137
1744.6913971602637	9.13913427075207	8.400432854900078	6.0349503349999996
1657.4568273022503	9.376553918591165	8.61866225727237	6.3525792999999995
