Cmax	sigma3x	sigma3y	t
67070.48042938419	1.3646995782441256	1.5439259745080185	0.2387937775
33535.240214692094	1.929976652117685	2.1834410524493375	0.477587555
22356.826809794726	2.3637290065866443	2.6741582309731795	0.7163813325
16767.620107346047	2.729399156488251	3.087851949016037	0.95517511
13414.096085876836	3.051561025819158	3.452323431227537	1.1939688875
11178.413404897363	3.342817618889515	3.7818308381739145	1.432762665
9581.497204197742	3.6106556983486895	4.084844171241267	1.6715564425
8383.810053673024	3.85995330423537	4.366882104898675	1.91035022
7452.2756032649095	4.094098734732377	4.631777923524056	2.1491439975
6707.048042938418	4.315558989122607	4.882322618140402	2.387937775
6097.31640267129	4.526196452592026	5.120623161526913	2.6267315525
5589.206702448681	4.727458013173289	5.348316461946359	2.86552533
5159.267725337246	4.920494304963275	5.56670426660937	3.1043191075
4790.748602098871	5.106238257664415	5.776842027150084	3.343112885
4471.365361958946	5.285458739115784	5.9795995870466125	3.5819066625
4191.905026836512	5.458798312976502	6.175703898032074	3.82070044
3945.3223781990696	5.6268005083364026	6.365769871031241	4.0594942175
3726.1378016324547	5.789929956353055	6.5503231573480125	4.298287995
3530.0252857570626	5.948587549858722	6.7298172991880065	4.5370817725
3353.524021469209	6.103122051638316	6.904646862455074	4.77587555
