Cmax	sigma3x	sigma3y	t
24946.032133576657	2.2533978049468915	2.714100429285393	0.78858247625
12473.016066788328	3.1867857371776553	3.8383176367380427	1.5771649525
8315.344044525553	3.902999487832198	4.700959840366802	2.36574742875
6236.508033394164	4.506795609893783	5.428200858570786	3.154329905
4989.206426715332	5.03875067221006	6.068913057643501	3.94291238125
4157.672022262776	5.5196748096275385	6.648161162417992	4.7314948575
3563.718876225237	5.961930196788308	7.180834769142797	5.52007733375
3118.254016697082	6.373571474355311	7.676635273476085	6.30865981
2771.7813481751846	6.760193414840675	8.14230128785618	7.09724228625
2494.603213357666	7.125869538056017	8.582739154982608	7.8858247625
2267.821103052424	7.473675022419301	9.001652767282167	8.67440723875
2078.836011131388	7.805998975664396	9.401919680733604	9.462989715
1918.9255487366663	8.124741329754018	9.78582826454731	10.25157219125
1781.8594381126186	8.43144254221972	10.155233919682017	11.0401546675
1663.0688089051107	8.72737217093966	10.51166576255673	11.82873714375
1559.127008348541	9.013591219787566	10.856401717141573	12.61731962
1467.413654916274	9.290997166331016	11.190522748477912	13.405902096250001
1385.8906740875923	9.560357211532967	11.514952910214127	14.1944845725
1312.9490596619294	9.822333311359877	11.83048949387539	14.98306704875
1247.301606678833	10.07750134442012	12.137826115287002	15.771649525
