Cmax	sigma3x	sigma3y	t
11228.354877997379	6.038762593482296	2.0366698647224144	2.622467255
5614.1774389986895	8.54009995965399	2.880286144767015	5.24493451
3742.78495933246	10.45944362675774	3.5276156839436537	7.867401765
2807.0887194993447	12.077525186964593	4.073339729444829	10.48986902
2245.670975599476	13.503083659009345	4.554132265244618	13.112336275
1871.39247966623	14.79188703183763	4.988801943073156	15.73480353
1604.0506968567686	15.977064048913594	5.3885219647950695	18.357270785
1403.5443597496724	17.08019991930798	5.76057228953403	20.97973804
1247.5949864441534	18.11628778044689	6.110009594167241	23.602205295
1122.835487799738	19.096244044429532	6.440515614349845	26.22467255
1020.7595343633982	20.028309720614253	6.754869763108138	28.847139805
935.696239833115	20.91888725351548	7.055231367887307	31.46960706
863.7196059997985	21.77306817115432	7.34331762844897	34.092074315
802.0253484283843	22.5949806648772	7.620520843758506	36.71454157
748.5569918664921	23.388026956257242	7.887988467792422	39.337008825
701.7721798748362	24.155050373929186	8.146679458889658	41.95947608
660.4914634116107	24.898456020956353	8.397404976762946	44.581943335
623.7974932220767	25.62029987896197	8.640858434301045	47.20441059
590.9660462103885	26.322355889022923	8.877638121679658	49.826877845
561.417743899869	27.00616731801869	9.108264530489237	52.4493451
