Cmax	sigma3x	sigma3y	t
14943.946625122002	2.6601917216834132	2.7246428496379194	0.891758205
7471.973312561001	3.7620792113173165	3.853226870580823	1.78351641
4981.315541707334	4.607587219829798	4.719219848052125	2.675274615
3735.9866562805005	5.3203834433668264	5.449285699275839	3.56703282
2988.7893250244006	5.948369522866313	6.0924866261991255	4.458791025
2490.657770853667	6.516112336100244	6.673984712935613	5.35054923
2134.849517874572	7.038205735327061	7.208727391612287	6.242307435
1867.9933281402502	7.524158422634633	7.706453741161646	7.13406564
1660.4385139024448	7.98057516505024	8.173928548913757	8.025823845
1494.3946625122003	8.412264853244316	8.616077215347506	8.91758205
1358.5406022838183	8.822857811233419	9.036618019973703	9.809340255
1245.3288854268335	9.215174439659595	9.43843969610425	10.70109846
1149.5343557786157	9.591457655094377	9.823839501695838	11.592856665000001
1067.424758937286	9.953526005671632	10.194680044668521	12.48461487
996.2631083414669	10.302878235798694	10.552496381010782	13.376373075
933.9966640701251	10.640766886733653	10.898571398551677	14.26813128
879.0556838307061	10.96825145289441	11.23399026114104	15.159889485
830.2192569512224	11.28623763395195	11.559680611742468	16.05164769
786.5235065853685	11.595506885261475	11.876442838812377	16.943405895
747.1973312561001	11.896739045732627	12.184973252398251	17.8351641
