Cmax	sigma3x	sigma3y	t
103959.71397891875	1.1133270725410473	1.4462410263072476	0.289854643
51979.856989459375	1.5744822453446834	2.045293673864094	0.579709286
34653.237992972914	1.928339055083015	2.5049629375547102	0.8695639290000001
25989.928494729687	2.2266541450820947	2.892482052614495	1.159418572
20791.94279578375	2.489475015392621	3.2338932466720673	1.4492732150000003
17326.618996486457	2.7270832445521185	3.5425525595318197	1.7391278580000002
14851.387711274107	2.9455865618191783	3.826394091467799	2.028982501
12994.964247364844	3.148964490689367	4.090587347728188	2.318837144
11551.079330990973	3.3399812176231416	4.338723078921743	2.608691787
10395.971397891875	3.520649329957214	4.573415688710399	2.8985464300000006
9450.883088992614	3.692488168563442	4.796638840679654	3.1884010730000005
8663.309498243229	3.85667811016603	5.0099258751094204	3.4782557160000005
7996.901075301443	4.014157846408962	5.214496177030446	3.7681103590000005
7425.693855637053	4.165688464868617	5.411338419138039	4.057965002
6930.6475985945835	4.311897210833332	5.601267409489893	4.347819645
6497.482123682422	4.453308290164189	5.78496410522899	4.637674288
6115.277292877574	4.590365115946433	5.963004511566472	4.927528931
5775.539665495487	4.723446736034051	6.135881021592281	5.217383574
5471.563893627304	4.852880200314401	6.304018481675842	5.507238217
5197.985698945938	4.978950030785242	6.467786493344135	5.797092860000001
