Cmax	sigma3x	sigma3y	t
81883.2181820545	1.4378964047242317	1.0169379754965915	0.4738763039999999
40941.60909102725	2.0334925968485216	1.438167477039518	0.9477526079999998
27294.406060684832	2.490509629002991	1.7613882417063307	1.4216289119999999
20470.804545513623	2.8757928094484635	2.033875950993183	1.8955052159999997
16376.643636410896	3.2152341055659326	2.2739424421113945	2.36938152
13647.203030342416	3.522112494556815	2.490979140025592	2.8432578239999997
11697.602597436357	3.8043162979741973	2.6905649819414776	3.317134128
10235.402272756812	4.066985193697043	2.876334954079036	3.7910104319999993
9098.13535356161	4.313689214172696	3.0508139264897745	4.264886735999999
8188.321818205448	4.547027678295869	3.2158402416897305	4.73876304
7443.928925641318	4.768962861871288	3.3728016997858274	5.212639343999999
6823.601515171208	4.981019258005982	3.5227764834126614	5.686515647999999
6298.709090927269	5.184409216038539	3.666622014619503	6.1603919519999994
5848.801298718178	5.380115704152115	3.8050334879077594	6.634268256
5458.8812121369665	5.56894882906847	3.938583843224185	7.1081445599999995
5117.701136378406	5.751585618896927	4.067751901986366	7.582020863999999
4816.659893062029	5.928598755373889	4.192942687674231	8.055897168
4549.067676780805	6.100477790545565	4.314502431118553	8.529773471999999
4309.643062213394	6.267645119473387	4.432729867038485	9.003649776
4094.160909102724	6.430468211131865	4.547884884222789	9.47752608
